Text,Aspect Term,Sentiment
"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",music software,Negative
"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",software,Positive
"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",picture,Negative
"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",video,Negative
The much lauded combined touch pad and clicker is a nightmare.,combined touch pad and clicker,Negative
"The Unibody construction is solid, sleek and beautiful.",Unibody construction,Positive
This MacBook is an outstanding product with great value.,value,Positive
I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,Windows,Negative
I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,screen hinges,Negative
A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,BATTERY,Negative
A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,SERVICE,Negative
and plenty of storage with 250 gb(though I will upgrade this and the ram..),storage,Positive
and plenty of storage with 250 gb(though I will upgrade this and the ram..),ram,Neutral
"No temporary replacement, they are out of replacements because ""many computers had problems with the Nvidia chipset""-Inquired status of repair.",Nvidia chipset,Negative
I took it to friend who temporarily fixed it and I finally paid about 1500 for the extended warranty.,extended warranty,Neutral
"Programs would crash all the time, and it turned out to be a very unstable, unreliable laptop for me.",Programs,Negative
I BOUGHT THIS LAP TOP AND THE CHARGE TIME DOSEN'T LAST AS LONG AS THEY SAY IT WILL MORE LIKE 2 HOURS,CHARGE TIME,Negative
"Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.",size,Negative
"Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.",consistancy,Negative
"the key bindings take a little getting used to, but have loved the Macbook Pro.",key bindings,Negative
Keyboard is reasonable size.,Keyboard,Positive
Keyboard is reasonable size.,size,Positive
I find myself using the 10-key more than I thought I would.,10-key,Positive
Fan noise: The fan made a constant hissing noise in the background.,Fan,Negative
Fan noise: The fan made a constant hissing noise in the background.,fan,Negative
"The screen is bright and clear, the operating system is solid and friendly to a novice.",screen,Positive
"The screen is bright and clear, the operating system is solid and friendly to a novice.",operating system,Positive
It has a .1 ghz faster processor and a stock 500gb hard drive.,processor,Positive
It has a .1 ghz faster processor and a stock 500gb hard drive.,500gb hard drive,Positive
The feature are good enough for what I need.,feature,Positive
"Finally, the biggest problem has been tech support.",tech support,Negative
""" This isn't a big deal, I haven't noticed the issue with DVDs or other media, only through USB output.",USB output,Negative
With Windows laptops a wireless mouse is an absolute must.,wireless mouse,Neutral
"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",size,Positive
"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",screen,Positive
"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",Windows,Neutral
"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",Linux,Neutral
