Text,Aspect Term,Sentiment
Having not been home in the last 2 years may skew this reviewer a bit[comma] but the food was tasty and spicy sans the oil that comes floating along at similar venues.,food,Positive
Having not been home in the last 2 years may skew this reviewer a bit[comma] but the food was tasty and spicy sans the oil that comes floating along at similar venues.,oil,Neutral
The portions are now very small[comma] the sauces are overly-ambitious usually inedible while the service is still good[comma] the restaurant[comma] due to its popularity[comma] seems frantic.,portions,Negative
The portions are now very small[comma] the sauces are overly-ambitious usually inedible while the service is still good[comma] the restaurant[comma] due to its popularity[comma] seems frantic.,sauces,Negative
The portions are now very small[comma] the sauces are overly-ambitious usually inedible while the service is still good[comma] the restaurant[comma] due to its popularity[comma] seems frantic.,service,Positive
For the price[comma] you cannot eat this well in Manhattan.,price,Positive
The owner is very friendly and a great guy[comma] go try his pizza[comma] you'll like it!,owner,Positive
The owner is very friendly and a great guy[comma] go try his pizza[comma] you'll like it!,pizza,Positive
The atmosphere is great!!!,atmosphere,Positive
With so many good restaurants on the UWS[comma] I don't need overpriced food[comma] absurdly arrogant wait-staff who don't recognize they work at a glorified diner[comma] clumsy service[comma] and management that doesn't care.,food,Negative
With so many good restaurants on the UWS[comma] I don't need overpriced food[comma] absurdly arrogant wait-staff who don't recognize they work at a glorified diner[comma] clumsy service[comma] and management that doesn't care.,wait-staff,Negative
With so many good restaurants on the UWS[comma] I don't need overpriced food[comma] absurdly arrogant wait-staff who don't recognize they work at a glorified diner[comma] clumsy service[comma] and management that doesn't care.,service,Negative
With so many good restaurants on the UWS[comma] I don't need overpriced food[comma] absurdly arrogant wait-staff who don't recognize they work at a glorified diner[comma] clumsy service[comma] and management that doesn't care.,management,Negative
With so many good restaurants on the UWS[comma] I don't need overpriced food[comma] absurdly arrogant wait-staff who don't recognize they work at a glorified diner[comma] clumsy service[comma] and management that doesn't care.,diner,Negative
I tend to judge a sushi restaurant by its sea urchin[comma] which was heavenly at sushi rose.,sea urchin,Positive
The service is a little scatty at times but all is forgiven when the food arrives.,service,Negative
The service is a little scatty at times but all is forgiven when the food arrives.,food,Positive
The bruscetta is a bit soggy[comma] but the salads were fresh[comma] included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.,bruscetta,Negative
The bruscetta is a bit soggy[comma] but the salads were fresh[comma] included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.,salads,Positive
The bruscetta is a bit soggy[comma] but the salads were fresh[comma] included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.,dishes,Positive
The bruscetta is a bit soggy[comma] but the salads were fresh[comma] included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.,mix of greens,Positive
The bruscetta is a bit soggy[comma] but the salads were fresh[comma] included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.,iceberg,Neutral
The bruscetta is a bit soggy[comma] but the salads were fresh[comma] included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.,served,Positive
The atmosphere isn't the greatest [comma] but I suppose that's how they keep the prices down .,atmosphere,Neutral
The atmosphere isn't the greatest [comma] but I suppose that's how they keep the prices down .,prices,Positive
The pickles were great addition.,pickles,Positive
If your favorite Chinese food is General Tao chicken[comma] then this is NOT your place.,General Tao chicken,Negative
If your favorite Chinese food is General Tao chicken[comma] then this is NOT your place.,Chinese food,Neutral
You must try the shrimp appetizers.,shrimp appetizers,Positive
Not only is the cuisine the best around[comma] the service has always been attentive and charming.,cuisine,Positive
Not only is the cuisine the best around[comma] the service has always been attentive and charming.,service,Positive
The production is a symphony[comma] alot of fun to experience.The food sublime for the most part.,food,Positive
Waiters tend to forget drinks completely[comma] food portions are so tiny[comma] two people have trouble sharing one entree.,Waiters,Negative
Waiters tend to forget drinks completely[comma] food portions are so tiny[comma] two people have trouble sharing one entree.,food portions,Negative
Waiters tend to forget drinks completely[comma] food portions are so tiny[comma] two people have trouble sharing one entree.,drinks,Neutral
Waiters tend to forget drinks completely[comma] food portions are so tiny[comma] two people have trouble sharing one entree.,entree,Negative
The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.,cold appetizer dishes,Positive
The restaurant was packed at first[comma] so we waited at the bar for about 20 minutes before we were seated.,bar,Neutral
Interesting selection[comma] good wines[comma] service fine[comma] fun decor.,wines,Positive
Interesting selection[comma] good wines[comma] service fine[comma] fun decor.,service,Positive
Interesting selection[comma] good wines[comma] service fine[comma] fun decor.,decor,Positive
Any if you have a reservation you'll wait for max 5 minutes - so have a drink at the bar.,reservation,Positive
